host_hostname,disk_bytes_read,disk_bytes_written,elapsed_time,name,path,start_time
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,3.67 MB,59.54 KB,29,NVDisplay.Container.exe,C:\Windows\System32\DriverStore\FileRepository\nvdw.inf_amd64_f07a3f2244a9e817\Display.NvContainer\NVDisplay.Container.exe,2021-11-10 01:41:27
STBOXX204,1.04 KB,1.44 KB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,6 bytes,294.59 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,8.19 KB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,54.19 MB,342.57 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,714 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,5.07 KB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,10 bytes,2 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,0 bytes,0 bytes,29,Memory Compression,MemCompression,2021-11-10 01:41:27
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,10.48 KB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,2.95 MB,4.72 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,824 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,158.09 KB,160 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,0 bytes,0 bytes,29,RtkAudioService64.exe,C:\Program Files\Realtek\Audio\HDA\RtkAudioService64.exe,2021-11-10 01:41:27
STBOXX204,405.37 MB,3.27 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:27
STBOXX204,0 bytes,0 bytes,29,RAVBg64.exe,C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe,2021-11-10 01:41:28
STBOXX204,0 bytes,0 bytes,29,RAVBg64.exe,C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe,2021-11-10 01:41:28
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:28
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:28
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:28
STBOXX204,757.87 KB,392.45 KB,29,spoolsv.exe,C:\Windows\System32\spoolsv.exe,2021-11-10 01:41:28
STBOXX204,116 bytes,32.93 KB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:28
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:28
STBOXX204,288.15 MB,205.64 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:28
STBOXX204,234.51 MB,90.62 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:28
STBOXX204,339.86 MB,1.88 GB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:28
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:28
STBOXX204,1.81 GB,74.41 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:28
STBOXX204,22.53 KB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:28
STBOXX204,4.1 MB,2.26 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:28
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:28
STBOXX204,1.08 MB,1.98 MB,29,ExpressConnectNetworkService.exe,C:\Program Files\ExpressConnect\ExpressConnectNetworkService.exe,2021-11-10 01:41:28
STBOXX204,2.54 TB,352.32 MB,29,ExpressConnectAnalyticsService.exe,C:\Program Files\ExpressConnect\ExpressConnectAnalyticsService.exe,2021-11-10 01:41:28
STBOXX204,1.63 MB,1.18 MB,29,nvWmi64.exe,C:\Windows\System32\DriverStore\FileRepository\nvdw.inf_amd64_f07a3f2244a9e817\NVWMI\nvWmi64.exe,2021-11-10 01:41:28
STBOXX204,0 bytes,480 bytes,29,WavesSysSvc64.exe,C:\Program Files\Waves\MaxxAudio\WavesSysSvc64.exe,2021-11-10 01:41:28
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:28
STBOXX204,20.67 MB,4.75 GB,29,orbit.exe,C:\Program Files\Orbit\bin\orbit\orbit.exe,2021-11-10 01:41:28
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:28
STBOXX204,5.72 MB,8.91 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:28
STBOXX204,51.03 MB,0 bytes,29,ECDBWMService.exe,C:\Program Files\ExpressConnect\ECDBWMService.exe,2021-11-10 01:41:28
STBOXX204,116 bytes,160 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:28
STBOXX204,0 bytes,0 bytes,29,jhi_service.exe,C:\Windows\System32\DriverStore\FileRepository\dal.inf_amd64_ffc75848a6342fdf\jhi_service.exe,2021-11-10 01:41:28
STBOXX204,436.72 KB,1.03 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:28
STBOXX204,316.69 MB,0 bytes,29,ExpressConnectService.exe,C:\Program Files\ExpressConnect\ExpressConnectService.exe,2021-11-10 01:41:28
STBOXX204,262.15 KB,57.35 KB,29,osqueryd.exe,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,2021-11-10 01:41:29
STBOXX204,0 bytes,0 bytes,29,conhost.exe,C:\Windows\System32\conhost.exe,2021-11-10 01:41:29
STBOXX204,20.97 MB,629.72 MB,29,ExpressConnect.exe,C:\Program Files\ExpressConnect\ExpressConnect.exe,2021-11-10 01:41:29
STBOXX204,805.06 KB,80.27 MB,29,ECDBWM.exe,C:\Program Files\ExpressConnect\ECDBWM.exe,2021-11-10 01:41:29
STBOXX204,0 bytes,0 bytes,29,conhost.exe,C:\Windows\System32\conhost.exe,2021-11-10 01:41:29
STBOXX204,0 bytes,0 bytes,29,conhost.exe,C:\Windows\System32\conhost.exe,2021-11-10 01:41:29
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:29
STBOXX204,0 bytes,0 bytes,29,unsecapp.exe,C:\Windows\System32\wbem\unsecapp.exe,2021-11-10 01:41:29
STBOXX204,2.44 GB,712.77 KB,29,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,2021-11-10 01:41:29
STBOXX204,1.62 MB,17.61 MB,29,dllhost.exe,C:\Windows\System32\dllhost.exe,2021-11-10 01:41:30
STBOXX204,1.68 GB,38.41 MB,29,osqueryd.exe,C:\Program Files\Orbit\bin\osqueryd\windows\stable\osqueryd.exe,2021-11-10 01:41:30
STBOXX204,398.52 MB,20.03 MB,29,OfficeClickToRun.exe,C:\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe,2021-11-10 01:41:31
STBOXX204,1.41 KB,566 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:40
STBOXX204,5.39 KB,3.84 KB,29,AppVShNotify.exe,C:\Program Files\Common Files\microsoft shared\ClickToRun\AppVShNotify.exe,2021-11-10 01:41:42
STBOXX204,2.65 MB,2.52 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:47
STBOXX204,2.8 MB,134.58 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:51
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:51
STBOXX204,2.59 MB,275.97 KB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:41:52
STBOXX204,29.33 MB,9.83 MB,29,SearchIndexer.exe,C:\Windows\System32\SearchIndexer.exe,2021-11-10 01:42:10
STBOXX204,328.7 MB,111.11 MB,29,NVDisplay.Container.exe,C:\Windows\System32\DriverStore\FileRepository\nvdw.inf_amd64_f07a3f2244a9e817\Display.NvContainer\NVDisplay.Container.exe,2021-11-10 01:42:18
STBOXX204,8.8 MB,0 bytes,29,sihost.exe,C:\Windows\System32\sihost.exe,2021-11-10 01:42:19
STBOXX204,7.25 MB,2 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:42:19
STBOXX204,1.07 MB,10.63 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:42:19
STBOXX204,7.74 MB,904.4 KB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:42:19
STBOXX204,2.06 MB,557 MB,29,taskhostw.exe,C:\Windows\System32\taskhostw.exe,2021-11-10 01:42:19
STBOXX204,19.26 KB,150.46 KB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:42:19
STBOXX204,5.39 KB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:42:19
STBOXX204,26.38 MB,583.95 KB,29,explorer.exe,C:\Windows\explorer.exe,2021-11-10 01:42:19
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:42:19
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:42:23
STBOXX204,316.68 KB,47.2 KB,29,StartMenuExperienceHost.exe,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe,2021-11-10 01:42:24
STBOXX204,50.43 KB,160 bytes,29,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 01:42:24
STBOXX204,619.12 MB,264.63 MB,29,SearchApp.exe,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,2021-11-10 01:42:24
STBOXX204,9.44 MB,14.94 KB,29,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 01:42:24
STBOXX204,38.37 KB,0 bytes,29,LockApp.exe,C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe,2021-11-10 01:42:24
STBOXX204,64.06 KB,248 bytes,29,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 01:42:25
STBOXX204,0 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:42:25
STBOXX204,16.17 MB,17.57 MB,29,dllhost.exe,C:\Windows\System32\dllhost.exe,2021-11-10 01:42:29
STBOXX204,0 bytes,0 bytes,29,SecurityHealthSystray.exe,C:\Windows\System32\SecurityHealthSystray.exe,2021-11-10 01:42:34
STBOXX204,7.86 KB,4.1 KB,29,SecurityHealthService.exe,C:\Windows\System32\SecurityHealthService.exe,2021-11-10 01:42:34
STBOXX204,24.76 MB,0 bytes,29,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 01:42:34
STBOXX204,0 bytes,0 bytes,29,RtkNGUI64.exe,C:\Program Files\Realtek\Audio\HDA\RtkNGUI64.exe,2021-11-10 01:42:35
STBOXX204,0 bytes,0 bytes,29,RAVBg64.exe,C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe,2021-11-10 01:42:35
STBOXX204,0 bytes,0 bytes,29,WavesSvc64.exe,C:\Program Files\Waves\MaxxAudio\WavesSvc64.exe,2021-11-10 01:42:36
STBOXX204,861.72 MB,654.78 MB,29,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-10 01:42:39
STBOXX204,109.56 KB,33.79 KB,29,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-10 01:42:39
STBOXX204,9.05 MB,41.32 MB,29,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-10 01:42:39
STBOXX204,157.04 MB,397.36 MB,29,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-10 01:42:39
STBOXX204,23.94 MB,51.95 MB,29,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-10 01:42:40
STBOXX204,20.48 KB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:42:40
STBOXX204,76.53 MB,74.32 MB,29,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-10 01:42:41
STBOXX204,7.1 KB,0 bytes,29,SettingSyncHost.exe,C:\Windows\System32\SettingSyncHost.exe,2021-11-10 01:42:42
STBOXX204,989.19 KB,32.6 MB,29,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-10 01:42:42
STBOXX204,956.65 KB,35.94 MB,29,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-10 01:42:42
STBOXX204,116 bytes,1.38 MB,29,msdtc.exe,C:\Windows\System32\msdtc.exe,2021-11-10 01:42:46
STBOXX204,1.1 MB,28.94 MB,29,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-10 01:42:57
STBOXX204,3.48 MB,40.67 MB,29,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-10 01:42:57
STBOXX204,1.31 MB,36.07 MB,29,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-10 01:42:57
STBOXX204,858.19 KB,27.91 MB,29,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-10 01:42:57
STBOXX204,3.03 KB,0 bytes,29,ApplicationFrameHost.exe,C:\Windows\System32\ApplicationFrameHost.exe,2021-11-10 01:43:06
STBOXX204,16.25 KB,24 bytes,29,SystemSettings.exe,C:\Windows\ImmersiveControlPanel\SystemSettings.exe,2021-11-10 01:43:06
STBOXX204,2.79 MB,472.14 KB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:43:26
STBOXX204,13.82 MB,1.62 MB,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:43:27
STBOXX204,116 bytes,160 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:43:29
STBOXX204,151.61 MB,9.95 MB,29,Dell.D3.WinSvc.exe,C:\Program Files (x86)\Dell Digital Delivery Services\Dell.D3.WinSvc.exe,2021-11-10 01:43:30
STBOXX204,849.04 KB,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:43:33
STBOXX204,13.22 MB,268.28 KB,29,DellOptimizer.exe,C:\Program Files\Dell\DellOptimizer\DellOptimizer.exe,2021-11-10 01:43:33
STBOXX204,36 bytes,0 bytes,29,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:43:40
STBOXX204,187 bytes,28.37 KB,29,LMS.exe,C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\LMS\LMS.exe,2021-11-10 01:43:40
STBOXX204,80.48 KB,0 bytes,29,SgrmBroker.exe,C:\Windows\System32\SgrmBroker.exe,2021-11-10 01:43:40
STBOXX204,35.08 KB,0 bytes,29,ShellExperienceHost.exe,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe,2021-11-10 01:45:30
STBOXX204,174 bytes,0 bytes,29,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 01:45:30
STBOXX204,113.43 KB,0 bytes,28,csrss.exe,C:\Windows\System32\csrss.exe,2021-11-10 06:45:42
STBOXX204,9.73 KB,0 bytes,28,winlogon.exe,C:\Windows\System32\winlogon.exe,2021-11-10 06:45:42
STBOXX204,0 bytes,0 bytes,28,fontdrvhost.exe,C:\Windows\System32\fontdrvhost.exe,2021-11-10 06:45:42
STBOXX204,6.87 MB,1.3 MB,28,LogonUI.exe,C:\Windows\System32\LogonUI.exe,2021-11-10 06:45:42
STBOXX204,71 KB,0 bytes,28,dwm.exe,C:\Windows\System32\dwm.exe,2021-11-10 06:45:42
STBOXX204,309.02 MB,87.07 MB,28,NVDisplay.Container.exe,C:\Windows\System32\DriverStore\FileRepository\nvdw.inf_amd64_f07a3f2244a9e817\Display.NvContainer\NVDisplay.Container.exe,2021-11-10 06:45:42
STBOXX204,7.95 KB,568 bytes,28,rdpclip.exe,C:\Windows\System32\rdpclip.exe,2021-11-10 06:45:43
STBOXX204,4.14 KB,2.17 MB,28,nvWmi64.exe,C:\Windows\System32\DriverStore\FileRepository\nvdw.inf_amd64_f07a3f2244a9e817\NVWMI\nvWmi64.exe,2021-11-10 06:45:43
STBOXX204,831.45 KB,27.23 MB,28,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-10 06:45:45
STBOXX204,6.48 MB,53.37 MB,28,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-10 06:45:45
STBOXX204,0 bytes,0 bytes,28,ctfmon.exe,C:\Windows\System32\ctfmon.exe,2021-11-10 06:45:45
STBOXX204,36.3 KB,0 bytes,28,TextInputHost.exe,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\InputApp\TextInputHost.exe,2021-11-10 06:45:46
STBOXX204,15.56 MB,3.07 MB,28,Spotfire.Dxp.exe,C:\Users\Sandisk\AppData\Local\TIBCO\Spotfire Desktop\11.3.0\Spotfire.Dxp.exe,2021-11-10 06:46:04
STBOXX204,16.45 GB,7.94 GB,28,Spotfire.Dxp.Cef.SubProcess.exe,C:\Users\Sandisk\AppData\Local\TIBCO\Spotfire Desktop\11.3.0\Modules\Spotfire Web Browser_64_50.0.15913.3575\Spotfire.Dxp.Cef.SubProcess.exe,2021-11-10 06:46:14
STBOXX204,896.31 KB,6.85 MB,28,Spotfire.Dxp.Cef.SubProcess.exe,C:\Users\Sandisk\AppData\Local\TIBCO\Spotfire Desktop\11.3.0\Modules\Spotfire Web Browser_64_50.0.15913.3575\Spotfire.Dxp.Cef.SubProcess.exe,2021-11-10 06:46:15
STBOXX204,74.39 KB,19.52 KB,28,Spotfire.Dxp.Cef.SubProcess.exe,C:\Users\Sandisk\AppData\Local\TIBCO\Spotfire Desktop\11.3.0\Modules\Spotfire Web Browser_64_50.0.15913.3575\Spotfire.Dxp.Cef.SubProcess.exe,2021-11-10 06:46:23
STBOXX204,7.95 GB,16.45 GB,28,Spotfire.Dxp.Cef.SubProcess.exe,C:\Users\Sandisk\AppData\Local\TIBCO\Spotfire Desktop\11.3.0\Modules\Spotfire Web Browser_64_50.0.15913.3575\Spotfire.Dxp.Cef.SubProcess.exe,2021-11-10 06:46:23
STBOXX204,142.38 KB,3 MB,28,Spotfire.Dxp.Cef.SubProcess.exe,C:\Users\Sandisk\AppData\Local\TIBCO\Spotfire Desktop\11.3.0\Modules\Spotfire Web Browser_64_50.0.15913.3575\Spotfire.Dxp.Cef.SubProcess.exe,2021-11-10 06:46:23
STBOXX204,67.69 KB,9.02 KB,28,Spotfire.Dxp.Cef.SubProcess.exe,C:\Users\Sandisk\AppData\Local\TIBCO\Spotfire Desktop\11.3.0\Modules\Spotfire Web Browser_64_50.0.15913.3575\Spotfire.Dxp.Cef.SubProcess.exe,2021-11-10 06:46:24
STBOXX204,565.25 KB,139.26 KB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 09:41:28
STBOXX204,34.01 KB,140 bytes,28,LogonUI.exe,C:\Windows\System32\LogonUI.exe,2021-11-10 14:19:36
STBOXX204,385.13 KB,1.13 MB,27,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 09:41:38
STBOXX204,8.27 GB,118.31 MB,27,MoUsoCoreWorker.exe,C:\Windows\System32\MoUsoCoreWorker.exe,2021-11-11 13:41:28
STBOXX204,79.88 MB,61.26 MB,21,OneDrive.exe,C:\Program Files\Microsoft OneDrive\OneDrive.exe,2021-11-18 01:42:53
STBOXX204,2.9 GB,36.13 MB,20,SupportAssistAgent.exe,C:\Program Files\Dell\SupportAssistAgent\bin\SupportAssistAgent.exe,2021-11-19 02:51:48
STBOXX204,149.86 MB,5.35 MB,20,ServiceShell.exe,C:\Program Files (x86)\Dell\UpdateService\ServiceShell.exe,2021-11-19 02:51:49
STBOXX204,126.31 MB,18.81 KB,20,DDVRulesProcessor.exe,C:\Program Files\Dell\DellDataVault\DDVRulesProcessor.exe,2021-11-19 02:52:17
STBOXX204,54.56 GB,164.61 MB,20,DDVDataCollector.exe,C:\Program Files\Dell\DellDataVault\DDVDataCollector.exe,2021-11-19 02:52:17
STBOXX204,45 bytes,1.3 KB,20,DDVCollectorSvcApi.exe,C:\Program Files\Dell\DellDataVault\DDVCollectorSvcApi.exe,2021-11-19 02:52:17
STBOXX204,308.32 GB,234.15 MB,20,Dsapi.exe,C:\Program Files\Dell\SupportAssistAgent\PCD\SupportAssist\Dsapi.exe,2021-11-19 02:52:21
STBOXX204,65.3 MB,15.21 MB,18,Microsoft.Photos.exe,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2021.21090.10008.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,2021-11-20 07:19:42
STBOXX204,328.72 KB,248 bytes,18,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-20 07:19:42
STBOXX204,0 bytes,0 bytes,15,UserOOBEBroker.exe,C:\Windows\System32\oobe\UserOOBEBroker.exe,2021-11-23 19:32:59
STBOXX204,784.89 KB,21.63 KB,13,TelemetryUtility.exe,C:\Program Files\Dell\SARemediation\audit\TelemetryUtility.exe,2021-11-25 19:22:44
STBOXX204,19.45 GB,1.96 GB,2,MsMpEng.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.2111.5-0\MsMpEng.exe,2021-12-07 01:52:06
STBOXX204,0 bytes,0 bytes,2,NisSrv.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.2111.5-0\NisSrv.exe,2021-12-07 01:52:12
STBOXX204,4.36 KB,160 bytes,0,svchost.exe,C:\Windows\System32\svchost.exe,2021-12-08 09:41:38
STBOXX204,93.35 MB,62.25 MB,0,svchost.exe,C:\Windows\System32\svchost.exe,2021-12-08 12:04:25
STBOXX204,8.44 KB,8 bytes,0,YourPhone.exe,C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21111.123.0_x64__8wekyb3d8bbwe\YourPhone.exe,2021-12-08 14:20:22
STBOXX204,0 bytes,0 bytes,0,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-12-08 14:20:22
STBOXX204,0 bytes,0 bytes,0,taskhostw.exe,C:\Windows\System32\taskhostw.exe,2021-12-08 17:41:38
STBOXX204,0 bytes,0 bytes,0,svchost.exe,C:\Windows\System32\svchost.exe,2021-12-08 17:48:24
STBOXX204,1.28 MB,1.03 KB,0,svchost.exe,C:\Windows\System32\svchost.exe,2021-12-08 17:48:24
STBOXX204,952 bytes,588 bytes,0,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,2021-12-08 17:52:40
STBOXX60,-1 bytes,-1 bytes,0,[System Process],,1969-12-31 23:59:59
STBOXX60,103.2 MB,26.45 GB,28,System,,2021-11-11 02:03:46
STBOXX60,2.05 KB,2.06 GB,28,Registry,Registry,2021-11-11 02:03:01
STBOXX60,13.22 KB,84.2 KB,28,smss.exe,C:\Windows\System32\smss.exe,2021-11-11 02:03:46
STBOXX60,490.59 KB,0 bytes,28,csrss.exe,C:\Windows\System32\csrss.exe,2021-11-11 02:03:56
STBOXX60,9.73 KB,0 bytes,28,wininit.exe,C:\Windows\System32\wininit.exe,2021-11-11 02:03:57
STBOXX60,89.87 MB,0 bytes,28,csrss.exe,C:\Windows\System32\csrss.exe,2021-11-11 02:03:57
STBOXX60,3.89 KB,127.68 KB,28,services.exe,C:\Windows\System32\services.exe,2021-11-11 02:03:58
STBOXX60,22.57 MB,6.37 MB,28,lsass.exe,C:\Windows\System32\lsass.exe,2021-11-11 02:03:58
STBOXX60,277.6 KB,6.72 KB,28,winlogon.exe,C:\Windows\System32\winlogon.exe,2021-11-11 02:03:58
STBOXX60,462.48 MB,16.54 MB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:58
STBOXX60,0 bytes,0 bytes,28,fontdrvhost.exe,C:\Windows\System32\fontdrvhost.exe,2021-11-11 02:03:58
STBOXX60,0 bytes,0 bytes,28,fontdrvhost.exe,C:\Windows\System32\fontdrvhost.exe,2021-11-11 02:03:58
STBOXX60,0 bytes,0 bytes,28,WUDFHost.exe,C:\Windows\System32\WUDFHost.exe,2021-11-11 02:03:58
STBOXX60,269.31 KB,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:58
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:58
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:58
STBOXX60,71.06 KB,0 bytes,28,dwm.exe,C:\Windows\System32\dwm.exe,2021-11-11 02:03:58
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:58
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:58
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:58
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:58
STBOXX60,5.26 GB,3.19 GB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:58
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:58
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:58
STBOXX60,0 bytes,0 bytes,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:58
STBOXX60,3.14 MB,38.84 KB,28,NVDisplay.Container.exe,C:\Windows\System32\DriverStore\FileRepository\nvdw.inf_amd64_df110877f4288951\Display.NvContainer\NVDisplay.Container.exe,2021-11-11 02:03:58
STBOXX60,6 bytes,375.99 MB,28,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 02:03:58
