_id,disk_bytes_read,disk_bytes_written,elapsed_time,host_hostname,name,path,start_time
619db92e73459a10a4a1fd7b,9.73 KB,0 bytes,6,STBOXX204,winlogon.exe,C:\Windows\System32\winlogon.exe,2021-11-10 06:45:42
619db92e73459a10a4a1fd7c,0 bytes,0 bytes,6,STBOXX204,fontdrvhost.exe,C:\Windows\System32\fontdrvhost.exe,2021-11-10 06:45:42
619db92e73459a10a4a1fd7d,1.04 MB,295.9 KB,6,STBOXX204,LogonUI.exe,C:\Windows\System32\LogonUI.exe,2021-11-10 06:45:42
619db92e73459a10a4a1fd7e,71 KB,0 bytes,6,STBOXX204,dwm.exe,C:\Windows\System32\dwm.exe,2021-11-10 06:45:42
619db92e73459a10a4a1fd7f,72.56 MB,15.21 MB,6,STBOXX204,NVDisplay.Container.exe,C:\Windows\System32\DriverStore\FileRepository\nvdw.inf_amd64_f07a3f2244a9e817\Display.NvContainer\NVDisplay.Container.exe,2021-11-10 06:45:42
619db92e73459a10a4a1fd80,7.95 KB,568 bytes,6,STBOXX204,rdpclip.exe,C:\Windows\System32\rdpclip.exe,2021-11-10 06:45:43
619db92e73459a10a4a1fd81,1.11 KB,2.17 MB,6,STBOXX204,nvWmi64.exe,C:\Windows\System32\DriverStore\FileRepository\nvdw.inf_amd64_f07a3f2244a9e817\NVWMI\nvWmi64.exe,2021-11-10 06:45:43
619db92e73459a10a4a1fd82,273.79 KB,6.45 MB,6,STBOXX204,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-10 06:45:45
619db92e73459a10a4a1fd83,5.92 MB,26.71 MB,6,STBOXX204,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-10 06:45:45
619db92e73459a10a4a1fd84,0 bytes,0 bytes,6,STBOXX204,ctfmon.exe,C:\Windows\System32\ctfmon.exe,2021-11-10 06:45:45
619db92e73459a10a4a1fd85,36.3 KB,0 bytes,6,STBOXX204,TextInputHost.exe,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\InputApp\TextInputHost.exe,2021-11-10 06:45:46
619db92e73459a10a4a1fd86,7.25 KB,96.81 KB,6,STBOXX204,audiodg.exe,C:\Windows\System32\audiodg.exe,2021-11-10 06:45:47
619db92e73459a10a4a1fd87,12.85 MB,1.2 MB,6,STBOXX204,Spotfire.Dxp.exe,C:\Users\Sandisk\AppData\Local\TIBCO\Spotfire Desktop\11.3.0\Spotfire.Dxp.exe,2021-11-10 06:46:04
619db92e73459a10a4a1fd88,3.75 GB,1.81 GB,6,STBOXX204,Spotfire.Dxp.Cef.SubProcess.exe,C:\Users\Sandisk\AppData\Local\TIBCO\Spotfire Desktop\11.3.0\Modules\Spotfire Web Browser_64_50.0.15913.3575\Spotfire.Dxp.Cef.SubProcess.exe,2021-11-10 06:46:14
619db92e73459a10a4a1fd89,896.31 KB,4.98 MB,6,STBOXX204,Spotfire.Dxp.Cef.SubProcess.exe,C:\Users\Sandisk\AppData\Local\TIBCO\Spotfire Desktop\11.3.0\Modules\Spotfire Web Browser_64_50.0.15913.3575\Spotfire.Dxp.Cef.SubProcess.exe,2021-11-10 06:46:15
619db92e73459a10a4a1fd8a,74.39 KB,19.52 KB,6,STBOXX204,Spotfire.Dxp.Cef.SubProcess.exe,C:\Users\Sandisk\AppData\Local\TIBCO\Spotfire Desktop\11.3.0\Modules\Spotfire Web Browser_64_50.0.15913.3575\Spotfire.Dxp.Cef.SubProcess.exe,2021-11-10 06:46:23
619db92e73459a10a4a1fd8b,1.81 GB,3.75 GB,6,STBOXX204,Spotfire.Dxp.Cef.SubProcess.exe,C:\Users\Sandisk\AppData\Local\TIBCO\Spotfire Desktop\11.3.0\Modules\Spotfire Web Browser_64_50.0.15913.3575\Spotfire.Dxp.Cef.SubProcess.exe,2021-11-10 06:46:23
619db92e73459a10a4a1fd8c,142.38 KB,1.99 MB,6,STBOXX204,Spotfire.Dxp.Cef.SubProcess.exe,C:\Users\Sandisk\AppData\Local\TIBCO\Spotfire Desktop\11.3.0\Modules\Spotfire Web Browser_64_50.0.15913.3575\Spotfire.Dxp.Cef.SubProcess.exe,2021-11-10 06:46:23
619db92e73459a10a4a1fd8d,67.69 KB,9.02 KB,6,STBOXX204,Spotfire.Dxp.Cef.SubProcess.exe,C:\Users\Sandisk\AppData\Local\TIBCO\Spotfire Desktop\11.3.0\Modules\Spotfire Web Browser_64_50.0.15913.3575\Spotfire.Dxp.Cef.SubProcess.exe,2021-11-10 06:46:24
619db92e73459a10a4a1fd8e,565.25 KB,139.26 KB,6,STBOXX204,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 09:41:28
619db92e73459a10a4a1fd8f,34.01 KB,140 bytes,6,STBOXX204,LogonUI.exe,C:\Windows\System32\LogonUI.exe,2021-11-10 14:19:36
619db92e73459a10a4a1fd90,385.13 KB,543.99 KB,5,STBOXX204,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-11 09:41:38
619db92e73459a10a4a1fd91,1.54 GB,17.66 MB,5,STBOXX204,MoUsoCoreWorker.exe,C:\Windows\System32\MoUsoCoreWorker.exe,2021-11-11 13:41:28
619db92e73459a10a4a1fd92,0 bytes,0 bytes,0,STBOXX204,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-16 18:17:21
619db92e73459a10a4a1fd93,127.32 KB,1.16 KB,0,STBOXX204,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,2021-11-16 18:17:46
619db92e73459a10a4a1fd94,1.28 MB,1.03 KB,0,STBOXX204,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-16 18:18:18
619db92e73459a10a4a1fd95,2.72 MB,49.43 KB,0,STBOXX204,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-16 18:19:38
619db92e73459a10a4a1fd96,-1 bytes,-1 bytes,0,DESKTOP-AMGP34B,[System Process],,1969-12-31 23:59:59
619db92e73459a10a4a1fd97,453.66 MB,2.96 GB,7,DESKTOP-AMGP34B,System,,2021-11-10 01:44:06
619db92e73459a10a4a1fd98,2.05 KB,435.75 MB,7,DESKTOP-AMGP34B,Registry,Registry,2021-11-10 01:44:03
619db92e73459a10a4a1fd99,15.33 KB,78.22 KB,7,DESKTOP-AMGP34B,smss.exe,C:\Windows\System32\smss.exe,2021-11-10 01:44:06
619db92e73459a10a4a1fd9a,799.18 KB,0 bytes,7,DESKTOP-AMGP34B,csrss.exe,C:\Windows\System32\csrss.exe,2021-11-10 01:44:10
619db92e73459a10a4a1fd9b,9.73 KB,0 bytes,7,DESKTOP-AMGP34B,wininit.exe,C:\Windows\System32\wininit.exe,2021-11-10 01:44:10
619db92e73459a10a4a1fd9c,11.92 MB,124.99 KB,7,DESKTOP-AMGP34B,services.exe,C:\Windows\System32\services.exe,2021-11-10 01:44:10
619db92e73459a10a4a1fd9d,11.54 MB,15.68 MB,7,DESKTOP-AMGP34B,lsass.exe,C:\Windows\System32\lsass.exe,2021-11-10 01:44:10
619db92e73459a10a4a1fd9e,102.32 MB,815.1 KB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:11
619db92e73459a10a4a1fd9f,0 bytes,0 bytes,7,DESKTOP-AMGP34B,fontdrvhost.exe,C:\Windows\System32\fontdrvhost.exe,2021-11-10 01:44:11
619db92e73459a10a4a1fda0,30.21 KB,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:11
619db92e73459a10a4a1fda1,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:11
619db92e73459a10a4a1fda2,905.1 KB,519.88 KB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:12
619db92e73459a10a4a1fda3,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:12
619db92e73459a10a4a1fda4,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:12
619db92e73459a10a4a1fda5,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:12
619db92e73459a10a4a1fda6,1.33 KB,0 bytes,7,DESKTOP-AMGP34B,IntelCpHDCPSvc.exe,C:\Windows\System32\DriverStore\FileRepository\igdlh64.inf_amd64_2cec8fd58a80e6ea\IntelCpHDCPSvc.exe,2021-11-10 01:44:12
619db92e73459a10a4a1fda7,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:12
619db92e73459a10a4a1fda8,367.77 MB,572.56 MB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:12
619db92e73459a10a4a1fda9,1.45 KB,124 bytes,7,DESKTOP-AMGP34B,IntelCpHeciSvc.exe,C:\Windows\System32\DriverStore\FileRepository\igdlh64.inf_amd64_2cec8fd58a80e6ea\IntelCpHeciSvc.exe,2021-11-10 01:44:13
619db92e73459a10a4a1fdaa,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:13
619db92e73459a10a4a1fdab,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:13
619db92e73459a10a4a1fdac,13.07 MB,93.46 MB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:13
619db92e73459a10a4a1fdad,1.02 KB,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:13
619db92e73459a10a4a1fdae,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:13
619db92e73459a10a4a1fdaf,714 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:13
619db92e73459a10a4a1fdb0,232 bytes,320 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:13
619db92e73459a10a4a1fdb1,25.19 MB,88.91 MB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:13
619db92e73459a10a4a1fdb2,8.69 KB,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:13
619db92e73459a10a4a1fdb3,0 bytes,0 bytes,7,DESKTOP-AMGP34B,Memory Compression,MemCompression,2021-11-10 01:44:13
619db92e73459a10a4a1fdb4,102.47 KB,0 bytes,7,DESKTOP-AMGP34B,igfxCUIService.exe,C:\Windows\System32\DriverStore\FileRepository\igdlh64.inf_amd64_2cec8fd58a80e6ea\igfxCUIService.exe,2021-11-10 01:44:13
619db92e73459a10a4a1fdb5,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:13
619db92e73459a10a4a1fdb6,0 bytes,4.22 KB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:13
619db92e73459a10a4a1fdb7,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:13
619db92e73459a10a4a1fdb8,121.94 KB,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdb9,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdba,1.65 KB,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdbb,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdbc,30 bytes,6 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdbd,46.1 KB,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdbe,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdbf,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdc0,495.54 KB,42.62 KB,7,DESKTOP-AMGP34B,spoolsv.exe,C:\Windows\System32\spoolsv.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdc1,117.18 KB,32.93 KB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdc2,2.39 MB,5.03 MB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdc3,42.39 KB,160 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdc4,332.05 MB,311.82 KB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdc5,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdc6,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdc7,72.15 MB,22.29 MB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdc8,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdc9,27.46 MB,318.08 MB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdca,74.3 MB,649.45 MB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdcb,23.55 KB,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdcc,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdcd,1.07 MB,511.04 KB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdce,351.38 MB,310.4 MB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:14
619db92e73459a10a4a1fdcf,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:15
619db92e73459a10a4a1fdd0,90.04 GB,3.01 GB,7,DESKTOP-AMGP34B,ccSvcHst.exe,C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.0.3752.1000.105\Bin\ccSvcHst.exe,2021-11-10 01:44:15
619db92e73459a10a4a1fdd1,118.47 KB,7.77 KB,7,DESKTOP-AMGP34B,SISIPSService.exe,C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.0.3752.1000.105\SAEP\IPS\bin\SISIPSService.exe,2021-11-10 01:44:15
619db92e73459a10a4a1fdd2,149.99 KB,297 bytes,7,DESKTOP-AMGP34B,sisipsutil.exe,C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.0.3752.1000.105\SAEP\IPS\bin\sisipsutil.exe,2021-11-10 01:44:15
619db92e73459a10a4a1fdd3,272.79 KB,38.73 KB,7,DESKTOP-AMGP34B,SISIDSService.exe,C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.0.3752.1000.105\SAEP\IDS\bin\SISIDSService.exe,2021-11-10 01:44:15
619db92e73459a10a4a1fdd4,6.36 KB,232 bytes,7,DESKTOP-AMGP34B,TaniumClient.exe,C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe,2021-11-10 01:44:15
619db92e73459a10a4a1fdd5,13.21 MB,17.62 MB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:15
619db92e73459a10a4a1fdd6,116 bytes,160 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:15
619db92e73459a10a4a1fdd7,1.04 KB,1.44 KB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:15
619db92e73459a10a4a1fdd8,609 bytes,0 bytes,7,DESKTOP-AMGP34B,jhi_service.exe,C:\Windows\System32\DriverStore\FileRepository\dal.inf_amd64_ffc75848a6342fdf\jhi_service.exe,2021-11-10 01:44:16
619db92e73459a10a4a1fdd9,35.76 MB,22.24 MB,7,DESKTOP-AMGP34B,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,2021-11-10 01:44:29
619db92e73459a10a4a1fdda,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:44:49
619db92e73459a10a4a1fddb,296.13 KB,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:45:00
619db92e73459a10a4a1fddc,316.98 KB,6.44 KB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:45:01
619db92e73459a10a4a1fddd,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:45:12
619db92e73459a10a4a1fdde,4.33 KB,3.68 KB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:46:26
619db92e73459a10a4a1fddf,2.6 KB,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:46:26
619db92e73459a10a4a1fde0,81.05 KB,0 bytes,7,DESKTOP-AMGP34B,SgrmBroker.exe,C:\Windows\System32\SgrmBroker.exe,2021-11-10 01:46:26
619db92e73459a10a4a1fde1,551.49 KB,65.54 KB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:46:27
619db92e73459a10a4a1fde2,98.78 KB,640 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:46:27
619db92e73459a10a4a1fde3,37.01 MB,19.41 MB,7,DESKTOP-AMGP34B,SearchIndexer.exe,C:\Windows\System32\SearchIndexer.exe,2021-11-10 01:46:27
619db92e73459a10a4a1fde4,610.36 KB,388.8 KB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:53:14
619db92e73459a10a4a1fde5,0 bytes,0 bytes,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:53:27
619db92e73459a10a4a1fde6,585 bytes,0 bytes,7,DESKTOP-AMGP34B,cmd.exe,C:\Windows\SysWOW64\cmd.exe,2021-11-10 01:53:45
619db92e73459a10a4a1fde7,0 bytes,0 bytes,7,DESKTOP-AMGP34B,conhost.exe,C:\Windows\System32\conhost.exe,2021-11-10 01:53:45
619db92e73459a10a4a1fde8,1.04 GB,975.38 MB,7,DESKTOP-AMGP34B,cscript.exe,C:\Windows\SysWOW64\cscript.exe,2021-11-10 01:53:45
619db92e73459a10a4a1fde9,696.32 KB,139.26 KB,7,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 01:54:25
619db92e73459a10a4a1fdea,43.18 MB,4.9 KB,6,DESKTOP-AMGP34B,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,2021-11-10 12:43:31
619db92e73459a10a4a1fdeb,2.47 MB,0 bytes,6,DESKTOP-AMGP34B,csrss.exe,C:\Windows\System32\csrss.exe,2021-11-10 22:33:37
619db92e73459a10a4a1fdec,626.18 KB,233.29 KB,6,DESKTOP-AMGP34B,winlogon.exe,C:\Windows\System32\winlogon.exe,2021-11-10 22:33:37
619db92e73459a10a4a1fded,569 bytes,0 bytes,6,DESKTOP-AMGP34B,fontdrvhost.exe,C:\Windows\System32\fontdrvhost.exe,2021-11-10 22:33:37
619db92e73459a10a4a1fdee,71.66 KB,0 bytes,6,DESKTOP-AMGP34B,dwm.exe,C:\Windows\System32\dwm.exe,2021-11-10 22:33:37
619db92e73459a10a4a1fdef,13.05 MB,16 bytes,6,DESKTOP-AMGP34B,ccSvcHst.exe,C:\Program Files (x86)\Symantec\Symantec Endpoint Protection\14.0.3752.1000.105\Bin\ccSvcHst.exe,2021-11-10 22:33:38
619db92e73459a10a4a1fdf0,264.19 KB,0 bytes,6,DESKTOP-AMGP34B,sihost.exe,C:\Windows\System32\sihost.exe,2021-11-10 22:33:39
619db92e73459a10a4a1fdf1,3.27 MB,7.74 MB,6,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 22:33:39
619db92e73459a10a4a1fdf2,699.03 KB,7.03 MB,6,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 22:33:39
619db92e73459a10a4a1fdf3,2.01 MB,37.4 MB,6,DESKTOP-AMGP34B,taskhostw.exe,C:\Windows\System32\taskhostw.exe,2021-11-10 22:33:39
619db92e73459a10a4a1fdf4,16.67 KB,0 bytes,6,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 22:33:39
619db92e73459a10a4a1fdf5,0 bytes,0 bytes,6,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 22:33:40
619db92e73459a10a4a1fdf6,0 bytes,0 bytes,6,DESKTOP-AMGP34B,ctfmon.exe,C:\Windows\System32\ctfmon.exe,2021-11-10 22:33:40
619db92e73459a10a4a1fdf7,115.25 MB,4.1 MB,6,DESKTOP-AMGP34B,explorer.exe,C:\Windows\explorer.exe,2021-11-10 22:33:41
619db92e73459a10a4a1fdf8,0 bytes,0 bytes,6,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 22:33:45
619db92e73459a10a4a1fdf9,44.15 KB,0 bytes,6,DESKTOP-AMGP34B,ApplicationFrameHost.exe,C:\Windows\System32\ApplicationFrameHost.exe,2021-11-10 22:33:47
619db92e73459a10a4a1fdfa,620.51 KB,61.58 KB,6,DESKTOP-AMGP34B,Microsoft.Notes.exe,C:\Program Files\WindowsApps\Microsoft.MicrosoftStickyNotes_4.1.6.0_x64__8wekyb3d8bbwe\Microsoft.Notes.exe,2021-11-10 22:33:47
619db92e73459a10a4a1fdfb,9.73 KB,4.64 KB,6,DESKTOP-AMGP34B,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 22:33:48
619db92e73459a10a4a1fdfc,1.21 MB,387.66 KB,6,DESKTOP-AMGP34B,StartMenuExperienceHost.exe,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe,2021-11-10 22:33:48
619db92e73459a10a4a1fdfd,232.59 KB,160 bytes,6,DESKTOP-AMGP34B,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 22:33:48
619db92e73459a10a4a1fdfe,155.46 MB,70.68 MB,6,DESKTOP-AMGP34B,SearchApp.exe,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,2021-11-10 22:33:48
619db92e73459a10a4a1fdff,110.36 MB,132.08 KB,6,DESKTOP-AMGP34B,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 22:33:49
619db92e73459a10a4a1fe00,0 bytes,0 bytes,6,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 22:33:49
619db92e73459a10a4a1fe01,25.62 KB,0 bytes,6,DESKTOP-AMGP34B,TextInputHost.exe,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\InputApp\TextInputHost.exe,2021-11-10 22:33:51
619db92e73459a10a4a1fe02,4.41 MB,897.02 KB,6,DESKTOP-AMGP34B,dllhost.exe,C:\Windows\System32\dllhost.exe,2021-11-10 22:33:52
619db92e73459a10a4a1fe03,50.85 MB,12.8 KB,6,DESKTOP-AMGP34B,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 22:33:53
619db92e73459a10a4a1fe04,569 bytes,0 bytes,6,DESKTOP-AMGP34B,SecurityHealthSystray.exe,C:\Windows\System32\SecurityHealthSystray.exe,2021-11-10 22:34:00
619db92e73459a10a4a1fe05,609 bytes,4.1 KB,6,DESKTOP-AMGP34B,SecurityHealthService.exe,C:\Windows\System32\SecurityHealthService.exe,2021-11-10 22:34:00
619db92e73459a10a4a1fe06,17.43 MB,18.1 MB,6,DESKTOP-AMGP34B,OneDrive.exe,C:\Users\sandisk\AppData\Local\Microsoft\OneDrive\OneDrive.exe,2021-11-10 22:34:00
619db92e73459a10a4a1fe07,0 bytes,0 bytes,6,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 22:34:01
619db92e73459a10a4a1fe08,2.37 KB,0 bytes,6,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 22:34:13
619db92e73459a10a4a1fe09,512 bytes,0 bytes,6,DESKTOP-AMGP34B,ShellExperienceHost.exe,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe,2021-11-10 22:34:43
619db92e73459a10a4a1fe0a,270.99 KB,320 bytes,6,DESKTOP-AMGP34B,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,2021-11-10 22:34:43
619db92e73459a10a4a1fe0b,13.94 MB,262.15 KB,6,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 22:34:55
619db92e73459a10a4a1fe0c,7.95 MB,0 bytes,6,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-10 22:38:40
619db92e73459a10a4a1fe0d,55.58 MB,49.34 MB,3,DESKTOP-AMGP34B,svchost.exe,C:\Windows\System32\svchost.exe,2021-11-13 11:34:04
619db92e73459a10a4a1fe0e,34.84 MB,24.08 MB,3,DESKTOP-AMGP34B,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-14 04:10:38
619db92e73459a10a4a1fe0f,5.6 KB,72 bytes,3,DESKTOP-AMGP34B,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-14 04:10:38
619db92e73459a10a4a1fe10,877.31 KB,1.29 MB,3,DESKTOP-AMGP34B,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2021-11-14 04:10:39
